timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191374.3297973,mouse_click,up,*2750,*1364,Button.left
1788191373.9757388,mouse_move,,*2751,*1368,
1788191374.0007312,mouse_move,,*2750,*1373,
1788191374.0354972,mouse_move,,*2749,*1377,
1788191374.0557828,mouse_move,,*2748,*1383,
1788191374.080956,mouse_move,,*2746,*1387,
1788191374.1156492,mouse_move,,*2746,*1390,
1788191374.1299736,mouse_move,,*2743,*1393,
1788191374.1556156,mouse_move,,*2740,*1394,
1788191374.1755867,mouse_move,,*2738,*1396,
1788191374.1977904,mouse_move,,*2736,*1398,
1788191374.215353,mouse_move,,*2732,*1402,
1788191374.2363663,mouse_move,,*2729,*1405,
1788191374.2643187,mouse_move,,*2724,*1406,
1788191374.277163,mouse_move,,*2721,*1408,
1788191374.300105,mouse_move,,*2716,*1410,
1788191374.3239956,mouse_move,,*2712,*1411,
1788191374.3491032,mouse_move,,*2708,*1412,
1788191374.3689497,mouse_move,,*2703,*1413,
1788191374.3875344,mouse_move,,*2698,*1416,
1788191374.4078662,mouse_move,,*2694,*1416,
1788191374.4258904,mouse_move,,*2690,*1418,
1788191374.4443235,mouse_move,,*2686,*1419,
1788191374.4708219,mouse_move,,*2680,*1422,
1788191374.4825013,mouse_move,,*2676,*1422,
1788191374.4966903,mouse_move,,*2671,*1422,
1788191374.5135317,mouse_move,,*2666,*1423,
1788191374.531109,mouse_move,,*2662,*1423,
1788191374.5607955,mouse_move,,*2659,*1424,
1788191374.587902,mouse_move,,*2655,*1426,
1788191374.6164901,mouse_move,,*2652,*1428,
1788191374.6340902,mouse_move,,*2653,*1432,
1788191374.6536481,mouse_move,,*2654,*1438,
1788191374.6722429,mouse_move,,*2656,*1440,
1788191374.6922915,mouse_move,,*2661,*1443,
1788191374.7126565,mouse_move,,*2665,*1445,
1788191374.725153,mouse_move,,*2669,*1445,
1788191374.7416818,mouse_move,,*2674,*1444,
1788191374.7585244,mouse_move,,*2678,*1442,
1788191374.7846315,mouse_move,,*2683,*1440,
1788191374.8028858,mouse_move,,*2687,*1436,
1788191374.8233023,mouse_move,,*2690,*1432,
1788191374.8451402,mouse_move,,*2692,*1427,
1788191374.8643215,mouse_move,,*2693,*1424,
1788191374.8789246,mouse_move,,*2695,*1422,
1788191374.898967,mouse_move,,*2696,*1419,
1788191374.911638,mouse_move,,*2696,*1416,
1788191374.9257812,mouse_move,,*2696,*1413,
1788191374.950824,mouse_move,,*2697,*1410,
1788191374.9608185,mouse_move,,*2698,*1407,
1788191374.9849958,mouse_move,,*2697,*1404,
1788191375.0223806,mouse_move,,*2698,*1402,
1788191375.04762,mouse_move,,*2696,*1401,
1788191375.3312929,mouse_move,,*2696,*1397,
1788191375.345987,mouse_move,,*2697,*1394,
1788191375.3669004,mouse_move,,*2697,*1393,
1788191375.3855908,mouse_move,,*2696,*1390,
1788191375.401907,mouse_move,,*2696,*1388,
1788191375.4192529,mouse_move,,*2698,*1388,
1788191375.4371026,mouse_move,,*2699,*1386,
1788191375.455579,mouse_move,,*2700,*1387,
1788191375.4732635,mouse_move,,*2702,*1387,
1788191375.4844356,mouse_move,,*2703,*1387,
1788191375.4994862,mouse_move,,*2704,*1388,
1788191375.517112,mouse_move,,*2706,*1389,
1788191375.5370555,mouse_move,,*2706,*1390,
1788191375.5570698,mouse_move,,*2707,*1393,
1788191375.5887704,mouse_move,,*2708,*1397,
