timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788193190.9732254,mouse_click,up,*2874,*1486,Button.left
1788193191.126066,mouse_move,,*2871,*1488,
1788193191.1494582,mouse_move,,*2869,*1491,
1788193191.1669958,mouse_move,,*2869,*1495,
1788193191.1852639,mouse_move,,*2870,*1498,
1788193191.212404,mouse_move,,*2873,*1501,
1788193191.236176,mouse_move,,*2873,*1504,
1788193191.2712801,mouse_move,,*2871,*1507,
1788193191.2995255,mouse_move,,*2874,*1510,
1788193191.3276768,mouse_move,,*2874,*1514,
1788193191.3534176,mouse_move,,*2873,*1519,
1788193191.3780801,mouse_move,,*2874,*1524,
1788193191.4091704,mouse_move,,*2874,*1528,
1788193191.4403942,mouse_move,,*2874,*1531,
1788193191.4625611,mouse_move,,*2874,*1533,
1788193191.4854901,mouse_move,,*2874,*1537,
1788193191.514003,mouse_move,,*2874,*1540,
1788193191.541497,mouse_move,,*2875,*1544,
1788193191.5639324,mouse_move,,*2875,*1549,
1788193191.5796077,mouse_move,,*2875,*1550,
1788193191.6041303,mouse_move,,*2874,*1552,
1788193191.6237528,mouse_move,,*2875,*1555,
1788193191.6446142,mouse_move,,*2874,*1558,
1788193191.6596479,mouse_move,,*2874,*1561,
1788193191.6983988,mouse_move,,*2875,*1562,
1788193191.7338071,mouse_move,,*2874,*1565,
1788193191.7554855,mouse_move,,*2874,*1570,
1788193191.785423,mouse_move,,*2875,*1572,
1788193191.8115013,mouse_move,,*2874,*1578,
1788193191.8397617,mouse_move,,*2875,*1583,
1788193191.8569694,mouse_move,,*2874,*1587,
1788193191.878264,mouse_move,,*2874,*1592,
1788193191.9147193,mouse_move,,*2874,*1599,
1788193191.9353154,mouse_move,,*2874,*1605,
1788193191.9631848,mouse_move,,*2874,*1614,
1788193191.9966819,mouse_move,,*2874,*1619,
1788193192.0270123,mouse_move,,*2871,*1627,
1788193192.0421021,mouse_move,,*2873,*1634,
1788193192.0598772,mouse_move,,*2873,*1641,
1788193192.0781927,mouse_move,,*2873,*1647,
1788193192.1039057,mouse_move,,*2873,*1654,
1788193192.1271143,mouse_move,,*2873,*1661,
1788193192.1490247,mouse_move,,*2872,*1668,
1788193192.1750736,mouse_move,,*2873,*1677,
1788193192.2048218,mouse_move,,*2873,*1687,
1788193192.238656,mouse_move,,*2873,*1694,
1788193192.2552574,mouse_move,,*2873,*1702,
1788193192.2670481,mouse_move,,*2873,*1709,
1788193192.2991579,mouse_move,,*2873,*1717,
1788193193.2444239,mouse_move,,*2873,*1727,
1788193193.2627051,mouse_move,,*2874,*1737,
1788193193.2962883,mouse_move,,*2874,*1747,
1788193193.3356485,mouse_move,,*2874,*1758,
1788193193.3524101,mouse_move,,*2875,*1760,
1788193193.3698111,mouse_move,,*2876,*1760,
1788193193.3933506,mouse_move,,*2876,*1760,
1788193193.4298787,mouse_move,,*2876,*1760,
1788193193.4559515,mouse_move,,*2871,*1752,
1788193193.4866388,mouse_move,,*2864,*1743,
1788193193.508275,mouse_move,,*2856,*1737,
1788193193.530937,mouse_move,,*2850,*1731,
1788193193.5455589,mouse_move,,*2844,*1723,
1788193193.5688038,mouse_move,,*2837,*1717,
1788193194.2372115,mouse_move,,*2831,*1709,
1788193194.2680831,mouse_move,,*2826,*1705,
1788193194.2866645,mouse_move,,*2819,*1696,
1788193194.3065047,mouse_move,,*2814,*1687,
1788193194.3198545,mouse_move,,*2810,*1677,
1788193194.3347144,mouse_move,,*2807,*1669,
1788193194.3564155,mouse_move,,*2802,*1662,
1788193194.3834069,mouse_move,,*2795,*1654,
1788193194.4131215,mouse_move,,*2787,*1647,
1788193194.4255955,mouse_move,,*2780,*1638,
1788193194.4467466,mouse_move,,*2773,*1628,
1788193194.4708145,mouse_move,,*2765,*1620,
1788193194.498672,mouse_move,,*2759,*1613,
1788193194.5376678,mouse_move,,*2753,*1608,
1788193194.5618098,mouse_move,,*2744,*1601,
1788193194.5934601,mouse_move,,*2736,*1598,
1788193194.6186941,mouse_move,,*2729,*1593,
1788193194.6392922,mouse_move,,*2720,*1588,
1788193194.668139,mouse_move,,*2711,*1584,
1788193194.6844096,mouse_move,,*2704,*1581,
